client_id,client_name,country,investment_goal,risk_profile,account_type
1628,Samantha Jones,Antigua and Barbuda,Growth,Conservative,corporate
1629,Jessica Diaz DDS,Cocos (Keeling) Islands,Income,Conservative,individual
1630,Anne Cooper,Uruguay,Balanced,Aggressive,individual
1631,Gerald Meyers,Ecuador,Income,Aggressive,individual
1632,Shirley Rojas,Vanuatu,Balanced,Moderate,individual
1633,Emily Santiago,Cook Islands,Growth,Aggressive,individual
1634,Jason Benson,Senegal,Income,Moderate,corporate
1635,Paul Castro,Greece,Income,Aggressive,corporate
1636,Jeremy Pope,Iran,Growth,Conservative,corporate
1637,Sheri Rodriguez,Mozambique,Growth,Aggressive,individual
1638,Brianna Campbell,Guatemala,Income,Moderate,individual
1639,Paul Robinson,Cocos (Keeling) Islands,Balanced,Aggressive,corporate
1640,Jennifer Gray,Tonga,Income,Aggressive,corporate
1641,Brandon Conley,Guernsey,Balanced,Aggressive,individual
1642,William Ramirez,Taiwan,Growth,Conservative,corporate
1643,David Mcknight,Mauritius,Income,Moderate,corporate
1644,Michael Brown,Djibouti,Growth,Aggressive,individual
1645,Tracy Brennan,Gabon,Balanced,Conservative,individual
1646,Christine Miller,Belarus,Income,Conservative,corporate
1647,Mrs. Rachel Watson MD,Kazakhstan,Balanced,Aggressive,corporate
1648,Roger Miller,French Southern Territories,Balanced,Moderate,individual
1649,Sherry Cruz,Cameroon,Balanced,Conservative,corporate
1650,Jacob Goodwin,Ghana,Income,Moderate,corporate
1651,Karen Hubbard,Japan,Income,Aggressive,individual
1652,Erika Yates,Jersey,Growth,Aggressive,corporate
1653,Tina Atkins,Togo,Income,Conservative,individual
1654,Michael Villa,China,Income,Moderate,corporate
1655,Luis Thomas,Mauritania,Balanced,Moderate,corporate
1656,Susan Erickson,Tanzania,Growth,Moderate,individual
1657,Joseph Oliver,Montserrat,Growth,Moderate,individual
1658,William Shelton,Ukraine,Income,Conservative,individual
1659,Jeffrey Jenkins,Singapore,Income,Aggressive,corporate
1660,Erik Green,Montenegro,Income,Conservative,individual
1661,Ashley Green,Burkina Faso,Income,Aggressive,individual
1662,Jay Garcia,Nigeria,Balanced,Conservative,individual
1663,Adrian Pierce,Brazil,Income,Moderate,corporate
1664,Mr. Nathan Sanchez,Bosnia and Herzegovina,Balanced,Conservative,corporate
1665,Karen Carrillo,Faroe Islands,Growth,Conservative,individual
1666,Clifford Guzman,New Zealand,Growth,Conservative,corporate
1667,Brianna Smith,Svalbard & Jan Mayen Islands,Balanced,Aggressive,corporate
1668,Leah Grimes,New Zealand,Balanced,Conservative,corporate
1669,Christopher James,Bangladesh,Balanced,Moderate,corporate
1670,Morgan Castillo,Timor-Leste,Growth,Conservative,corporate
1671,Samuel Wade,Myanmar,Growth,Moderate,individual
1672,Katherine Smith,Panama,Income,Aggressive,individual
1673,Kaitlyn Flores,Solomon Islands,Income,Conservative,individual
1674,Rebecca Suarez,Mexico,Balanced,Aggressive,individual
1675,Ricardo Martin,Colombia,Balanced,Aggressive,individual
1676,Kevin Stone,Ecuador,Income,Conservative,corporate
1677,Matthew Burch,Zimbabwe,Balanced,Conservative,corporate
1678,Stephen Bowen,Ethiopia,Balanced,Moderate,individual
1679,Timothy Caldwell,American Samoa,Balanced,Aggressive,corporate
1680,William Grant,South Africa,Balanced,Moderate,corporate
1681,Catherine Wright,Philippines,Income,Aggressive,corporate
1682,Ethan Richardson,Canada,Income,Conservative,corporate
1683,Heidi Martinez,Finland,Income,Aggressive,corporate
1684,Travis Vazquez,South Georgia and the South Sandwich Islands,Income,Conservative,individual
1685,Jason Phillips,Spain,Income,Aggressive,corporate
1686,Karen Wise,Saint Kitts and Nevis,Growth,Conservative,corporate
1687,Joseph Herring,Zambia,Income,Aggressive,individual
1688,Heather Hunt,Ethiopia,Balanced,Conservative,individual
1689,Matthew Long,Congo,Income,Conservative,corporate
1690,Crystal Huber,Syrian Arab Republic,Income,Moderate,corporate
1691,Alexis Simon,Norfolk Island,Balanced,Conservative,individual
1692,Crystal Collins,Ukraine,Balanced,Aggressive,corporate
1693,Tina Lam,Madagascar,Growth,Aggressive,individual
1694,Jared Joseph,French Southern Territories,Balanced,Moderate,corporate
1695,Emily Johnson,Paraguay,Balanced,Aggressive,corporate
1696,Paul Jones,Chile,Income,Conservative,individual
1697,Gilbert White,Tanzania,Growth,Moderate,individual
1698,Joanne Malone,Canada,Growth,Aggressive,individual
1699,John Oneal,Philippines,Balanced,Conservative,individual
1700,Robert Meyer,Saint Lucia,Income,Conservative,individual
1701,Robin Martin,Canada,Income,Moderate,individual
1702,Sandra Underwood,Yemen,Income,Conservative,corporate
1703,Justin Swanson,Cayman Islands,Balanced,Aggressive,individual
1704,Jacqueline Wolfe,Mongolia,Growth,Aggressive,individual
1705,Sophia Ayers,Germany,Balanced,Conservative,individual
1706,Jessica Kennedy,Liberia,Growth,Aggressive,corporate
1707,Mark Alexander,South Georgia and the South Sandwich Islands,Income,Aggressive,individual
1708,Maria Taylor,France,Income,Conservative,corporate
1709,Deborah Miller,Slovenia,Balanced,Conservative,corporate
1710,Kristen Salinas,Liechtenstein,Balanced,Aggressive,individual
1711,Robert Williams,Albania,Balanced,Aggressive,individual
1712,Kathy Nelson,Kyrgyz Republic,Income,Conservative,individual
1713,Calvin Williams,Afghanistan,Growth,Moderate,individual
1714,Heather Boone,Brazil,Growth,Aggressive,individual
1715,Robert Thomas,Equatorial Guinea,Balanced,Conservative,corporate
1716,Samantha Sherman,Estonia,Balanced,Moderate,individual
1717,Krystal Orr,Singapore,Balanced,Aggressive,corporate
1718,David Mcneil,Yemen,Balanced,Aggressive,corporate
1719,Mary Gonzalez,Cocos (Keeling) Islands,Income,Aggressive,corporate
1720,Courtney Green,Congo,Balanced,Conservative,corporate
1721,William Nelson,Cocos (Keeling) Islands,Growth,Aggressive,corporate
1722,Xavier Cox,Ghana,Income,Conservative,individual
1723,Brittany Young,Guyana,Income,Moderate,corporate
1724,Jim Martinez,Liechtenstein,Balanced,Aggressive,corporate
1725,Peggy Taylor,Iran,Balanced,Moderate,individual
1726,Kayla Hill,Argentina,Growth,Moderate,individual
1727,Michael Higgins,Senegal,Growth,Aggressive,individual
1728,Dawn Byrd,Albania,Growth,Aggressive,individual
1729,Julie Vazquez,United Kingdom,Growth,Conservative,corporate
1730,Kristen Henderson,Pakistan,Income,Aggressive,corporate
1731,Norma Gibson,Northern Mariana Islands,Growth,Conservative,corporate
1732,Christopher Taylor,Azerbaijan,Income,Moderate,corporate
1733,Sarah Anderson,Jersey,Income,Moderate,individual
1734,Elizabeth Cabrera,Guadeloupe,Balanced,Conservative,corporate
1735,Marcia Jackson,Estonia,Balanced,Moderate,individual
1736,Charles Jimenez,Saint Barthelemy,Income,Conservative,corporate
1737,David Foster,Tokelau,Balanced,Conservative,corporate
1738,Elizabeth Atkinson,Italy,Income,Aggressive,individual
1739,Larry Matthews,Spain,Income,Conservative,individual
1740,Erica Martinez,Italy,Income,Conservative,individual
1741,Robert Carpenter,Gibraltar,Income,Conservative,corporate
1742,Kurt Mercer,Swaziland,Growth,Aggressive,individual
1743,Carly Ramsey,Finland,Income,Moderate,corporate
1744,Daniel Stephens,Guatemala,Income,Moderate,individual
1745,Vickie Beltran,Germany,Growth,Moderate,individual
1746,Kristen Mcdonald,Guyana,Income,Conservative,corporate
1747,Brian Hensley,Bermuda,Income,Aggressive,individual
1748,Paula Stewart,Jamaica,Balanced,Moderate,corporate
1749,Audrey Howell,Western Sahara,Income,Moderate,corporate
1750,Isaac Hernandez,New Zealand,Income,Aggressive,corporate
1751,Allison Santana,Paraguay,Income,Aggressive,corporate
1752,Matthew Ford,Bulgaria,Balanced,Conservative,individual
1753,Andrew Juarez,Martinique,Balanced,Conservative,individual
1754,Mark White,Slovenia,Balanced,Aggressive,individual
1755,Jasmine Ayers,Tanzania,Growth,Aggressive,corporate
1756,Christopher Barrett,Honduras,Income,Moderate,individual
1757,Kimberly Ruiz,United States Virgin Islands,Income,Moderate,corporate
1758,Heather Jacobs,Jordan,Income,Aggressive,corporate
1759,Julia Hanson,Andorra,Balanced,Conservative,corporate
1760,Michelle Goodwin,Zambia,Growth,Aggressive,individual
1761,Kim Sawyer,Cocos (Keeling) Islands,Income,Conservative,corporate
1762,Crystal Castillo,Jamaica,Growth,Moderate,individual
1763,William Macdonald,Honduras,Growth,Moderate,corporate
1764,Gregory Baker,South Africa,Balanced,Moderate,corporate
1765,Leah West,Australia,Growth,Conservative,corporate
1766,Paul Patel,Andorra,Balanced,Conservative,individual
1767,Amy Smith,Albania,Income,Moderate,corporate
1768,Mrs. Linda Hansen,Palestinian Territory,Growth,Conservative,corporate
1769,David Lin,Peru,Growth,Conservative,corporate
1770,Brandy Waller,China,Growth,Moderate,individual
1771,Deanna Morris,Tanzania,Balanced,Aggressive,corporate
1772,Darrell Mathis,Slovakia (Slovak Republic),Income,Conservative,individual
1773,Laura Davis,Antarctica (the territory South of 60 deg S),Income,Moderate,individual
1774,Morgan Grant,Netherlands,Income,Conservative,corporate
1775,Timothy Peterson,United States of America,Income,Conservative,individual
1776,Ronald Jackson,Nicaragua,Balanced,Conservative,corporate
1777,David Ward,Philippines,Balanced,Conservative,corporate
1778,Kristen Manning,Latvia,Balanced,Moderate,individual
1779,Cindy Cook,Germany,Balanced,Aggressive,individual
1780,Alexandria Thomas,India,Growth,Moderate,corporate
1781,Teresa White,Cyprus,Balanced,Conservative,corporate
1782,Patrick Evans,Denmark,Income,Conservative,corporate
1783,Jason Yang,Aruba,Income,Moderate,corporate
1784,Mark Owen,Cambodia,Balanced,Aggressive,individual
1785,Casey Green,Moldova,Income,Moderate,corporate
1786,Joseph Williams,Sao Tome and Principe,Income,Aggressive,corporate
1787,Breanna Dougherty PhD,Oman,Balanced,Aggressive,corporate
1788,Tara Jennings,Syrian Arab Republic,Growth,Moderate,individual
1789,Christina Gibson,Iraq,Income,Moderate,corporate
1790,David Shaw,Indonesia,Growth,Aggressive,individual
1791,Joseph Ramirez,Barbados,Growth,Moderate,corporate
1792,Patricia Lambert,Togo,Income,Conservative,corporate
1793,Carla Medina,Russian Federation,Balanced,Conservative,corporate
1794,Mrs. Christina Hardy PhD,Central African Republic,Balanced,Conservative,individual
1795,Mary Figueroa,Angola,Income,Conservative,corporate
1796,Frank Walsh,Azerbaijan,Growth,Conservative,individual
1797,Caitlin Park,Tonga,Income,Moderate,individual
1798,Johnny Delacruz,Lithuania,Balanced,Conservative,individual
1799,Joshua Cantrell,Italy,Growth,Conservative,corporate
1800,Savannah Mccarty,Sierra Leone,Balanced,Moderate,individual
1801,Casey Patel,Cameroon,Income,Moderate,corporate
1802,Dominic Castro,Somalia,Growth,Moderate,individual
1803,Joshua Mayo,Japan,Income,Moderate,corporate
1804,Jeffrey Jones,Kiribati,Balanced,Aggressive,corporate
1805,Donna Torres,Bouvet Island (Bouvetoya),Growth,Aggressive,corporate
1806,Anthony Potter,Dominican Republic,Balanced,Moderate,individual
1807,Brittany Mendoza,Comoros,Balanced,Moderate,individual
1808,Nicole Phillips,Singapore,Growth,Aggressive,individual
1809,Stephanie Chapman,Vietnam,Growth,Moderate,corporate
1810,Caroline Hill,Aruba,Income,Aggressive,corporate
1811,Larry Mcdaniel,Kiribati,Income,Moderate,individual
1812,Christopher Holmes,Turkmenistan,Income,Moderate,individual
1813,Matthew Deleon,Gibraltar,Income,Moderate,corporate
1814,Raymond Graham,Heard Island and McDonald Islands,Income,Moderate,corporate
1815,Samuel Scott,Cook Islands,Income,Conservative,corporate
1816,Emma Khan,Antarctica (the territory South of 60 deg S),Income,Aggressive,corporate
1817,Daniel Watson,Chad,Income,Moderate,individual
1818,Sharon Perry,British Indian Ocean Territory (Chagos Archipelago),Growth,Moderate,corporate
1819,Steven Garcia,Cape Verde,Income,Conservative,individual
1820,David Simpson IV,Liberia,Balanced,Conservative,individual
1821,Michael Perry,Timor-Leste,Growth,Moderate,corporate
1822,Scott Smith,Kyrgyz Republic,Growth,Conservative,corporate
1823,Kathleen Jackson,Faroe Islands,Income,Conservative,individual
1824,Rita Choi,Saint Martin,Balanced,Aggressive,individual
1825,David Jones MD,Niue,Income,Moderate,corporate
1826,John Tran,Azerbaijan,Balanced,Moderate,corporate
1827,Brandy Johnson,Austria,Growth,Aggressive,corporate
1828,Destiny Bryant,Austria,Income,Aggressive,individual
1829,Brett Watkins,Palestinian Territory,Balanced,Aggressive,corporate
1830,Amber Nolan,Brunei Darussalam,Income,Aggressive,individual
1831,Jasmin Perez,Korea,Income,Aggressive,corporate
1832,Andrew Fox,Tunisia,Growth,Moderate,individual
1833,Bryan Barnes,Gabon,Income,Aggressive,individual
1834,Tina Hinton,Nauru,Balanced,Conservative,individual
1835,Peter Gutierrez,France,Income,Aggressive,individual
1836,David Porter,Montenegro,Balanced,Moderate,individual
1837,Melissa Cooper,Paraguay,Balanced,Aggressive,corporate
1838,Victoria Jones MD,Solomon Islands,Balanced,Conservative,individual
1839,Whitney Frost,Singapore,Balanced,Aggressive,corporate
1840,Travis Shaw,Barbados,Balanced,Aggressive,individual
1841,Angela Daniels,Saint Martin,Growth,Aggressive,individual
1842,Manuel Brown,Trinidad and Tobago,Income,Aggressive,corporate
1843,Anita Freeman,Latvia,Income,Conservative,corporate
1844,Paula Salas,Guam,Balanced,Aggressive,corporate
1845,James Robinson,North Macedonia,Income,Moderate,corporate
1846,Benjamin Mcbride,Micronesia,Income,Conservative,corporate
1847,James Gross,Grenada,Income,Conservative,individual
1848,Timothy Rodgers,Tajikistan,Income,Aggressive,individual
1849,Dale Garcia,Saint Barthelemy,Growth,Conservative,individual
1850,Jeffrey Craig MD,Portugal,Income,Aggressive,corporate
1851,Lindsay Allen,Zambia,Balanced,Aggressive,corporate
1852,Robert Martin,El Salvador,Growth,Conservative,corporate
1853,Edward Green,Montenegro,Income,Moderate,corporate
1854,Matthew Daniel,Brazil,Growth,Aggressive,individual
1855,Matthew Owen,Pakistan,Income,Moderate,individual
1856,Megan Miller,French Guiana,Income,Conservative,individual
1857,Jennifer Little,Guam,Income,Moderate,corporate
1858,Vanessa Walton,Israel,Balanced,Aggressive,corporate
1859,Cheyenne Leach,Philippines,Growth,Conservative,individual
1860,Brandon Michael,Denmark,Income,Aggressive,individual
1861,Tiffany Morris,Barbados,Income,Aggressive,corporate
1862,Larry Hoffman,French Southern Territories,Balanced,Moderate,corporate
1863,Spencer Robbins,Dominican Republic,Income,Conservative,corporate
1864,Jason Rodriguez,Saint Pierre and Miquelon,Growth,Conservative,individual
1865,James Stafford,United States of America,Growth,Moderate,individual
1866,Nichole Novak,Georgia,Income,Conservative,individual
1867,Christopher Chapman,Congo,Balanced,Aggressive,individual
1868,Jeffrey Woods,Switzerland,Balanced,Moderate,corporate
1869,Lauren Williams,Monaco,Balanced,Moderate,corporate
1870,Jonathan Ellis,El Salvador,Growth,Aggressive,corporate
1871,David Parker,Iran,Income,Moderate,corporate
1872,Anne Hernandez,Saint Helena,Balanced,Moderate,corporate
1873,Andrew Anderson,Wallis and Futuna,Growth,Aggressive,corporate
1874,Daniel Baxter,Australia,Growth,Moderate,individual
1875,Ashley Robinson,Svalbard & Jan Mayen Islands,Income,Conservative,corporate
1876,Amy Raymond,Nepal,Balanced,Aggressive,corporate
1877,John Snyder,Bahrain,Growth,Moderate,individual
1878,Julie Dickerson,Belize,Income,Conservative,corporate
1879,Cesar Rivera,Antarctica (the territory South of 60 deg S),Balanced,Moderate,corporate
1880,Ronnie Delgado,Germany,Balanced,Conservative,corporate
1881,Michael Taylor,Swaziland,Balanced,Conservative,individual
1882,Russell Sims,Cameroon,Balanced,Moderate,individual
1883,Zachary Foster,Costa Rica,Balanced,Aggressive,corporate
1884,Cheryl Cole,Ecuador,Balanced,Conservative,individual
1885,Angela Macias,Kyrgyz Republic,Balanced,Aggressive,individual
1886,Jermaine Ponce,Indonesia,Growth,Moderate,individual
1887,Alexander Graves,Heard Island and McDonald Islands,Balanced,Aggressive,individual
1888,Lori Kramer,Guernsey,Income,Moderate,individual
1889,Janet Finley,Sri Lanka,Balanced,Aggressive,individual
1890,Jeffery Rodriguez,Northern Mariana Islands,Balanced,Moderate,individual
1891,Ricky Parker,Azerbaijan,Growth,Aggressive,corporate
1892,Patrick Thomas,Dominica,Balanced,Conservative,individual
1893,Natalie Stein,Martinique,Balanced,Conservative,individual
1894,Jordan Edwards,Comoros,Balanced,Aggressive,individual
1895,Angela Blake,Panama,Balanced,Moderate,individual
1896,Courtney Carpenter,Kenya,Growth,Conservative,corporate
1897,Abigail Young,Cameroon,Balanced,Moderate,corporate
1898,Christopher Beck,Haiti,Income,Moderate,individual
1899,Derek King,Bangladesh,Growth,Conservative,individual
1900,Debra Mcgee,Korea,Growth,Moderate,individual
1901,Patricia Stanley,Cook Islands,Income,Aggressive,corporate
1902,Sylvia Anderson,Heard Island and McDonald Islands,Growth,Moderate,individual
1903,Randall Stephens,Bermuda,Income,Aggressive,corporate
1904,Aaron Hess,France,Balanced,Aggressive,individual
1905,Rebecca Simpson,Belarus,Balanced,Moderate,individual
1906,Glenn Martin,Falkland Islands (Malvinas),Growth,Conservative,corporate
1907,Danielle Smith,Monaco,Balanced,Conservative,corporate
1908,David Watkins,Saint Pierre and Miquelon,Balanced,Moderate,individual
1909,Daniel Perez,Guatemala,Income,Moderate,corporate
1910,Bradley Vega,United Kingdom,Income,Conservative,corporate
1911,Heather Chaney,Fiji,Growth,Conservative,corporate
1912,Lance Dean,Monaco,Income,Moderate,corporate
1913,Christopher Long,Falkland Islands (Malvinas),Income,Aggressive,individual
1914,Michael Marquez,Finland,Balanced,Conservative,corporate
1915,Stacy Marshall,Germany,Income,Conservative,corporate
1916,Shelley Guzman,Solomon Islands,Balanced,Aggressive,individual
1917,Elijah Murray,Samoa,Balanced,Moderate,individual
1918,Benjamin Harrington,Croatia,Growth,Conservative,individual
1919,Brittany Torres,Madagascar,Growth,Moderate,individual
1920,Justin Mcdonald,Chile,Income,Aggressive,individual
1921,Joseph Cowan,Peru,Growth,Aggressive,individual
